# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 15-Sep-2026 10:22:15
# ---------------------------------------------------------------------
# Atom: S
#   nuclear charge:   16
#   total electrons:  16
#   total charge:     +0
#   configuration: 1s2_2s2_2p6_3s2_3p4
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# SCF converged after   23 iterations
#   energy convergence  = -8.258E-08
#   density convergence =  2.183E-08
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =    -237.32272338  [     -6457.88 eV ]
#   (SUM of E_kin) =     406.84749274
#   (Effec. pot E) =    -644.17021613
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =     406.84749274
#   E Latter corr  =      -0.04201322
#   Nuc-Elec pot E =    -960.25587746    One-Elec E =    -553.45039794
#
#   Hartree E      =     181.45816030
#   Exchange E     =     -35.09148454
#   Correlation E  =       0.00000000    Two-Elec E =     146.36667576
#   ---------------------------------
#   Total Energy   =    -407.08372217  [    -11077.31 eV ]
#
#                E(0)        E(1)
# |E_TOT|    -6457.88   -11077.31
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -89.94266023   -2447.464211    3321.890002
#   2s       2    -8.25508772    -224.632357     517.609320
#   2p       6    -6.31404900    -171.814008     499.834100
#   3s       2    -0.76511365     -20.819801      80.337818
#   3p       4    -0.37817655     -10.290707      58.051057
#
#              1s        2s        2p        3s        3p
# |SCF|  -2447.46   -224.63   -171.81    -20.82    -10.29
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.097       0.013       1.635     2.4E-06
#   2s       0.473       0.266       5.425     1.3E-07
#   2p       0.432       0.233       6.025    -3.1E-08
#   3s       1.642       3.140      17.990    -7.2E-08
#   3p       1.981       4.759      25.540    -6.4E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    5172
#   continuum_rmax(a.u.)  =      25.864 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p           3s           3p 
  1498.00000  4.41506E-02  0.00000E+00  1.90486E-02  2.21218E-02  1.95663E-03  1.02357E-03
  1499.00000  4.40717E-02  0.00000E+00  1.90211E-02  2.20754E-02  1.95375E-03  1.02147E-03
  1500.00000  4.39931E-02  0.00000E+00  1.89937E-02  2.20291E-02  1.95087E-03  1.01937E-03
  1501.00000  4.39146E-02  0.00000E+00  1.89663E-02  2.19830E-02  1.94799E-03  1.01727E-03
  1502.00000  4.38363E-02  0.00000E+00  1.89389E-02  2.19370E-02  1.94512E-03  1.01518E-03
  1503.00000  4.37582E-02  0.00000E+00  1.89117E-02  2.18911E-02  1.94226E-03  1.01310E-03
  1504.00000  4.36802E-02  0.00000E+00  1.88844E-02  2.18454E-02  1.93940E-03  1.01102E-03
  1505.00000  4.36025E-02  0.00000E+00  1.88573E-02  2.17997E-02  1.93655E-03  1.00895E-03
  1506.00000  4.35250E-02  0.00000E+00  1.88302E-02  2.17542E-02  1.93370E-03  1.00688E-03
  1507.00000  4.34476E-02  0.00000E+00  1.88031E-02  2.17088E-02  1.93086E-03  1.00482E-03
  1508.00000  4.33704E-02  0.00000E+00  1.87761E-02  2.16636E-02  1.92803E-03  1.00276E-03
  1509.00000  4.32934E-02  0.00000E+00  1.87491E-02  2.16184E-02  1.92520E-03  1.00071E-03
  1510.00000  4.32166E-02  0.00000E+00  1.87222E-02  2.15734E-02  1.92238E-03  9.98667E-04
  1511.00000  4.31400E-02  0.00000E+00  1.86954E-02  2.15285E-02  1.91956E-03  9.96627E-04
  1512.00000  4.30636E-02  0.00000E+00  1.86686E-02  2.14837E-02  1.91675E-03  9.94593E-04
  1513.00000  4.29873E-02  0.00000E+00  1.86418E-02  2.14390E-02  1.91394E-03  9.92564E-04
  1514.00000  4.29113E-02  0.00000E+00  1.86152E-02  2.13944E-02  1.91114E-03  9.90541E-04
  1515.00000  4.28354E-02  0.00000E+00  1.85885E-02  2.13500E-02  1.90834E-03  9.88523E-04
  1516.00000  4.27597E-02  0.00000E+00  1.85619E-02  2.13057E-02  1.90555E-03  9.86510E-04
  1517.00000  4.26841E-02  0.00000E+00  1.85354E-02  2.12614E-02  1.90277E-03  9.84503E-04
  1518.00000  4.26088E-02  0.00000E+00  1.85089E-02  2.12174E-02  1.89999E-03  9.82501E-04
  1519.00000  4.25336E-02  0.00000E+00  1.84825E-02  2.11734E-02  1.89722E-03  9.80505E-04
  1520.00000  4.24586E-02  0.00000E+00  1.84562E-02  2.11295E-02  1.89445E-03  9.78514E-04
  1521.00000  4.23838E-02  0.00000E+00  1.84298E-02  2.10858E-02  1.89169E-03  9.76528E-04
  1522.00000  4.23092E-02  0.00000E+00  1.84036E-02  2.10421E-02  1.88893E-03  9.74548E-04
  1523.00000  4.22348E-02  0.00000E+00  1.83774E-02  2.09986E-02  1.88618E-03  9.72573E-04
  1524.00000  4.21605E-02  0.00000E+00  1.83512E-02  2.09552E-02  1.88344E-03  9.70603E-04
  1525.00000  4.20864E-02  0.00000E+00  1.83251E-02  2.09119E-02  1.88070E-03  9.68639E-04
  1526.00000  4.20125E-02  0.00000E+00  1.82991E-02  2.08688E-02  1.87797E-03  9.66681E-04
  1527.00000  4.19387E-02  0.00000E+00  1.82730E-02  2.08257E-02  1.87524E-03  9.64727E-04
  1528.00000  4.18652E-02  0.00000E+00  1.82471E-02  2.07828E-02  1.87251E-03  9.62779E-04
  1529.00000  4.17918E-02  0.00000E+00  1.82212E-02  2.07399E-02  1.86980E-03  9.60836E-04
  1530.00000  4.17185E-02  0.00000E+00  1.81954E-02  2.06972E-02  1.86708E-03  9.58899E-04
  1531.00000  4.16455E-02  0.00000E+00  1.81696E-02  2.06546E-02  1.86438E-03  9.56967E-04
  1532.00000  4.15726E-02  0.00000E+00  1.81438E-02  2.06121E-02  1.86168E-03  9.55040E-04
  1533.00000  4.14999E-02  0.00000E+00  1.81181E-02  2.05697E-02  1.85898E-03  9.53118E-04
  1534.00000  4.14274E-02  0.00000E+00  1.80925E-02  2.05274E-02  1.85629E-03  9.51202E-04
  1535.00000  4.13550E-02  0.00000E+00  1.80669E-02  2.04853E-02  1.85360E-03  9.49291E-04
  1536.00000  4.12829E-02  0.00000E+00  1.80413E-02  2.04432E-02  1.85092E-03  9.47386E-04
  1537.00000  4.12108E-02  0.00000E+00  1.80158E-02  2.04013E-02  1.84825E-03  9.45485E-04
  1538.00000  4.11390E-02  0.00000E+00  1.79904E-02  2.03594E-02  1.84558E-03  9.43590E-04
  1539.00000  4.10673E-02  0.00000E+00  1.79650E-02  2.03177E-02  1.84292E-03  9.41700E-04
  1540.00000  4.09958E-02  0.00000E+00  1.79397E-02  2.02761E-02  1.84026E-03  9.39816E-04
  1541.00000  4.09245E-02  0.00000E+00  1.79144E-02  2.02346E-02  1.83760E-03  9.37936E-04
  1542.00000  4.08533E-02  0.00000E+00  1.78891E-02  2.01932E-02  1.83496E-03  9.36062E-04
  1543.00000  4.07823E-02  0.00000E+00  1.78639E-02  2.01519E-02  1.83231E-03  9.34193E-04
  1544.00000  4.07115E-02  0.00000E+00  1.78388E-02  2.01107E-02  1.82968E-03  9.32329E-04
  1545.00000  4.06408E-02  0.00000E+00  1.78137E-02  2.00696E-02  1.82704E-03  9.30470E-04
  1546.00000  4.05703E-02  0.00000E+00  1.77887E-02  2.00286E-02  1.82442E-03  9.28616E-04
  1547.00000  4.05000E-02  0.00000E+00  1.77637E-02  1.99877E-02  1.82180E-03  9.26768E-04
  1548.00000  4.04298E-02  0.00000E+00  1.77387E-02  1.99470E-02  1.81918E-03  9.24925E-04
  1549.00000  4.03598E-02  0.00000E+00  1.77138E-02  1.99063E-02  1.81657E-03  9.23086E-04
  1550.00000  4.02899E-02  0.00000E+00  1.76890E-02  1.98657E-02  1.81396E-03  9.21253E-04
  1551.00000  4.02203E-02  0.00000E+00  1.76642E-02  1.98253E-02  1.81136E-03  9.19425E-04
  1552.00000  4.01508E-02  0.00000E+00  1.76394E-02  1.97850E-02  1.80877E-03  9.17601E-04
  1553.00000  4.00814E-02  0.00000E+00  1.76147E-02  1.97447E-02  1.80618E-03  9.15783E-04
  1554.00000  4.00122E-02  0.00000E+00  1.75901E-02  1.97046E-02  1.80359E-03  9.13970E-04
  1555.00000  3.99432E-02  0.00000E+00  1.75655E-02  1.96645E-02  1.80101E-03  9.12162E-04
  1556.00000  3.98743E-02  0.00000E+00  1.75409E-02  1.96246E-02  1.79844E-03  9.10358E-04
  1557.00000  3.98056E-02  0.00000E+00  1.75164E-02  1.95848E-02  1.79587E-03  9.08560E-04
  1558.00000  3.97371E-02  0.00000E+00  1.74919E-02  1.95451E-02  1.79331E-03  9.06766E-04
  1559.00000  3.96687E-02  0.00000E+00  1.74675E-02  1.95054E-02  1.79075E-03  9.04977E-04
  1560.00000  3.96005E-02  0.00000E+00  1.74432E-02  1.94659E-02  1.78819E-03  9.03193E-04
  1561.00000  3.95324E-02  0.00000E+00  1.74188E-02  1.94265E-02  1.78564E-03  9.01414E-04
  1562.00000  3.94645E-02  0.00000E+00  1.73946E-02  1.93872E-02  1.78310E-03  8.99640E-04
  1563.00000  3.93967E-02  0.00000E+00  1.73703E-02  1.93480E-02  1.78056E-03  8.97870E-04
  1564.00000  3.93291E-02  0.00000E+00  1.73462E-02  1.93088E-02  1.77803E-03  8.96105E-04
  1565.00000  3.92617E-02  0.00000E+00  1.73220E-02  1.92698E-02  1.77550E-03  8.94345E-04
  1566.00000  3.91944E-02  0.00000E+00  1.72980E-02  1.92309E-02  1.77297E-03  8.92590E-04
  1567.00000  3.91273E-02  0.00000E+00  1.72739E-02  1.91921E-02  1.77046E-03  8.90839E-04
  1568.00000  3.90603E-02  0.00000E+00  1.72499E-02  1.91534E-02  1.76794E-03  8.89093E-04
  1569.00000  3.89935E-02  0.00000E+00  1.72260E-02  1.91147E-02  1.76543E-03  8.87351E-04
  1570.00000  3.89269E-02  0.00000E+00  1.72021E-02  1.90762E-02  1.76293E-03  8.85614E-04
  1571.00000  3.88603E-02  0.00000E+00  1.71782E-02  1.90378E-02  1.76043E-03  8.83881E-04
  1572.00000  3.87940E-02  0.00000E+00  1.71544E-02  1.89995E-02  1.75794E-03  8.82153E-04
  1573.00000  3.87278E-02  0.00000E+00  1.71307E-02  1.89613E-02  1.75545E-03  8.80430E-04
  1574.00000  3.86618E-02  0.00000E+00  1.71069E-02  1.89231E-02  1.75296E-03  8.78710E-04
  1575.00000  3.85959E-02  0.00000E+00  1.70833E-02  1.88851E-02  1.75049E-03  8.76996E-04
  1576.00000  3.85301E-02  0.00000E+00  1.70597E-02  1.88472E-02  1.74801E-03  8.75285E-04
  1577.00000  3.84645E-02  0.00000E+00  1.70361E-02  1.88093E-02  1.74554E-03  8.73579E-04
  1578.00000  3.83991E-02  0.00000E+00  1.70125E-02  1.87716E-02  1.74308E-03  8.71878E-04
  1579.00000  3.83338E-02  0.00000E+00  1.69891E-02  1.87339E-02  1.74062E-03  8.70181E-04
  1580.00000  3.82687E-02  0.00000E+00  1.69656E-02  1.86964E-02  1.73816E-03  8.68488E-04
  1581.00000  3.82037E-02  0.00000E+00  1.69422E-02  1.86589E-02  1.73571E-03  8.66799E-04
  1582.00000  3.81388E-02  0.00000E+00  1.69189E-02  1.86216E-02  1.73327E-03  8.65114E-04
  1583.00000  3.80741E-02  0.00000E+00  1.68955E-02  1.85843E-02  1.73083E-03  8.63434E-04
  1584.00000  3.80096E-02  0.00000E+00  1.68723E-02  1.85472E-02  1.72840E-03  8.61758E-04
  1585.00000  3.79452E-02  0.00000E+00  1.68491E-02  1.85101E-02  1.72597E-03  8.60086E-04
  1586.00000  3.78810E-02  0.00000E+00  1.68259E-02  1.84731E-02  1.72354E-03  8.58419E-04
  1587.00000  3.78169E-02  0.00000E+00  1.68028E-02  1.84362E-02  1.72112E-03  8.56755E-04
  1588.00000  3.77529E-02  0.00000E+00  1.67797E-02  1.83994E-02  1.71870E-03  8.55095E-04
  1589.00000  3.76891E-02  0.00000E+00  1.67566E-02  1.83627E-02  1.71629E-03  8.53440E-04
  1590.00000  3.76254E-02  0.00000E+00  1.67336E-02  1.83261E-02  1.71389E-03  8.51789E-04
  1591.00000  3.75619E-02  0.00000E+00  1.67107E-02  1.82896E-02  1.71148E-03  8.50141E-04
  1592.00000  3.74985E-02  0.00000E+00  1.66878E-02  1.82532E-02  1.70909E-03  8.48498E-04
  1593.00000  3.74353E-02  0.00000E+00  1.66649E-02  1.82169E-02  1.70670E-03  8.46859E-04
  1594.00000  3.73722E-02  0.00000E+00  1.66421E-02  1.81806E-02  1.70431E-03  8.45224E-04
  1595.00000  3.73093E-02  0.00000E+00  1.66193E-02  1.81445E-02  1.70193E-03  8.43592E-04
  1596.00000  3.72465E-02  0.00000E+00  1.65965E-02  1.81084E-02  1.69955E-03  8.41965E-04
  1597.00000  3.71838E-02  0.00000E+00  1.65738E-02  1.80725E-02  1.69717E-03  8.40341E-04
  1598.00000  3.71213E-02  0.00000E+00  1.65512E-02  1.80366E-02  1.69481E-03  8.38722E-04
  1599.00000  3.70590E-02  0.00000E+00  1.65286E-02  1.80008E-02  1.69244E-03  8.37106E-04
  1600.00000  3.69967E-02  0.00000E+00  1.65060E-02  1.79651E-02  1.69008E-03  8.35495E-04
  1601.00000  3.69346E-02  0.00000E+00  1.64835E-02  1.79295E-02  1.68773E-03  8.33887E-04
  1602.00000  3.68727E-02  0.00000E+00  1.64610E-02  1.78940E-02  1.68538E-03  8.32283E-04
  1603.00000  3.68109E-02  0.00000E+00  1.64386E-02  1.78586E-02  1.68303E-03  8.30682E-04
  1604.00000  3.67492E-02  0.00000E+00  1.64162E-02  1.78233E-02  1.68069E-03  8.29086E-04
  1605.00000  3.66877E-02  0.00000E+00  1.63938E-02  1.77880E-02  1.67835E-03  8.27493E-04
  1606.00000  3.66263E-02  0.00000E+00  1.63715E-02  1.77529E-02  1.67602E-03  8.25905E-04
  1607.00000  3.65651E-02  0.00000E+00  1.63492E-02  1.77178E-02  1.67370E-03  8.24320E-04
  1608.00000  3.65039E-02  0.00000E+00  1.63270E-02  1.76829E-02  1.67137E-03  8.22738E-04
  1609.00000  3.64430E-02  0.00000E+00  1.63048E-02  1.76480E-02  1.66906E-03  8.21161E-04
  1610.00000  3.63821E-02  0.00000E+00  1.62826E-02  1.76132E-02  1.66674E-03  8.19587E-04
  1611.00000  3.63214E-02  0.00000E+00  1.62605E-02  1.75785E-02  1.66443E-03  8.18017E-04
  1612.00000  3.62609E-02  0.00000E+00  1.62385E-02  1.75438E-02  1.66213E-03  8.16451E-04
  1613.00000  3.62004E-02  0.00000E+00  1.62164E-02  1.75093E-02  1.65983E-03  8.14888E-04
  1614.00000  3.61401E-02  0.00000E+00  1.61944E-02  1.74748E-02  1.65753E-03  8.13329E-04
  1615.00000  3.60800E-02  0.00000E+00  1.61725E-02  1.74405E-02  1.65524E-03  8.11774E-04
  1616.00000  3.60200E-02  0.00000E+00  1.61506E-02  1.74062E-02  1.65295E-03  8.10222E-04
  1617.00000  3.59601E-02  0.00000E+00  1.61287E-02  1.73720E-02  1.65067E-03  8.08674E-04
  1618.00000  3.59003E-02  0.00000E+00  1.61069E-02  1.73379E-02  1.64839E-03  8.07129E-04
  1619.00000  3.58407E-02  0.00000E+00  1.60851E-02  1.73039E-02  1.64612E-03  8.05588E-04
  1620.00000  3.57812E-02  0.00000E+00  1.60634E-02  1.72699E-02  1.64385E-03  8.04051E-04
  1621.00000  3.57219E-02  0.00000E+00  1.60417E-02  1.72361E-02  1.64159E-03  8.02517E-04
  1622.00000  3.56627E-02  0.00000E+00  1.60200E-02  1.72023E-02  1.63932E-03  8.00987E-04
  1623.00000  3.56036E-02  0.00000E+00  1.59984E-02  1.71686E-02  1.63707E-03  7.99461E-04
  1624.00000  3.55446E-02  0.00000E+00  1.59768E-02  1.71350E-02  1.63482E-03  7.97938E-04
  1625.00000  3.54858E-02  0.00000E+00  1.59553E-02  1.71015E-02  1.63257E-03  7.96418E-04
  1626.00000  3.54271E-02  0.00000E+00  1.59338E-02  1.70681E-02  1.63033E-03  7.94902E-04
  1627.00000  3.53685E-02  0.00000E+00  1.59123E-02  1.70347E-02  1.62809E-03  7.93390E-04
  1628.00000  3.53101E-02  0.00000E+00  1.58909E-02  1.70015E-02  1.62585E-03  7.91881E-04
  1629.00000  3.52518E-02  0.00000E+00  1.58695E-02  1.69683E-02  1.62362E-03  7.90375E-04
  1630.00000  3.51936E-02  0.00000E+00  1.58482E-02  1.69352E-02  1.62140E-03  7.88873E-04
  1631.00000  3.51356E-02  0.00000E+00  1.58269E-02  1.69022E-02  1.61918E-03  7.87375E-04
  1632.00000  3.50777E-02  0.00000E+00  1.58056E-02  1.68692E-02  1.61696E-03  7.85880E-04
  1633.00000  3.50199E-02  0.00000E+00  1.57844E-02  1.68364E-02  1.61474E-03  7.84388E-04
  1634.00000  3.49622E-02  0.00000E+00  1.57632E-02  1.68036E-02  1.61254E-03  7.82900E-04
  1635.00000  3.49047E-02  0.00000E+00  1.57420E-02  1.67709E-02  1.61033E-03  7.81415E-04
  1636.00000  3.48473E-02  0.00000E+00  1.57209E-02  1.67383E-02  1.60813E-03  7.79934E-04
  1637.00000  3.47900E-02  0.00000E+00  1.56999E-02  1.67058E-02  1.60593E-03  7.78456E-04
  1638.00000  3.47329E-02  0.00000E+00  1.56788E-02  1.66734E-02  1.60374E-03  7.76981E-04
  1639.00000  3.46759E-02  0.00000E+00  1.56578E-02  1.66410E-02  1.60155E-03  7.75510E-04
  1640.00000  3.46190E-02  0.00000E+00  1.56369E-02  1.66087E-02  1.59937E-03  7.74042E-04
  1641.00000  3.45622E-02  0.00000E+00  1.56159E-02  1.65765E-02  1.59719E-03  7.72578E-04
  1642.00000  3.45056E-02  0.00000E+00  1.55951E-02  1.65444E-02  1.59502E-03  7.71117E-04
  1643.00000  3.44491E-02  0.00000E+00  1.55742E-02  1.65123E-02  1.59284E-03  7.69659E-04
  1644.00000  3.43927E-02  0.00000E+00  1.55534E-02  1.64804E-02  1.59068E-03  7.68204E-04
  1645.00000  3.43364E-02  0.00000E+00  1.55326E-02  1.64485E-02  1.58851E-03  7.66753E-04
  1646.00000  3.42803E-02  0.00000E+00  1.55119E-02  1.64167E-02  1.58635E-03  7.65306E-04
  1647.00000  3.42242E-02  0.00000E+00  1.54912E-02  1.63849E-02  1.58420E-03  7.63861E-04
  1648.00000  3.41683E-02  0.00000E+00  1.54706E-02  1.63533E-02  1.58205E-03  7.62420E-04
  1649.00000  3.41126E-02  0.00000E+00  1.54500E-02  1.63217E-02  1.57990E-03  7.60982E-04
  1650.00000  3.40569E-02  0.00000E+00  1.54294E-02  1.62902E-02  1.57776E-03  7.59548E-04
  1651.00000  3.40014E-02  0.00000E+00  1.54088E-02  1.62588E-02  1.57562E-03  7.58117E-04
  1652.00000  3.39460E-02  0.00000E+00  1.53883E-02  1.62275E-02  1.57349E-03  7.56689E-04
  1653.00000  3.38907E-02  0.00000E+00  1.53679E-02  1.61962E-02  1.57135E-03  7.55264E-04
  1654.00000  3.38355E-02  0.00000E+00  1.53474E-02  1.61650E-02  1.56923E-03  7.53843E-04
  1655.00000  3.37805E-02  0.00000E+00  1.53270E-02  1.61339E-02  1.56711E-03  7.52425E-04
  1656.00000  3.37256E-02  0.00000E+00  1.53067E-02  1.61029E-02  1.56499E-03  7.51010E-04
  1657.00000  3.36708E-02  0.00000E+00  1.52863E-02  1.60719E-02  1.56287E-03  7.49599E-04
  1658.00000  3.36161E-02  0.00000E+00  1.52661E-02  1.60411E-02  1.56076E-03  7.48191E-04
  1659.00000  3.35615E-02  0.00000E+00  1.52458E-02  1.60103E-02  1.55865E-03  7.46786E-04
  1660.00000  3.35071E-02  0.00000E+00  1.52256E-02  1.59795E-02  1.55655E-03  7.45384E-04
  1661.00000  3.34528E-02  0.00000E+00  1.52054E-02  1.59489E-02  1.55445E-03  7.43986E-04
  1662.00000  3.33986E-02  0.00000E+00  1.51853E-02  1.59183E-02  1.55236E-03  7.42591E-04
  1663.00000  3.33445E-02  0.00000E+00  1.51652E-02  1.58878E-02  1.55027E-03  7.41199E-04
  1664.00000  3.32905E-02  0.00000E+00  1.51451E-02  1.58574E-02  1.54818E-03  7.39811E-04
  1665.00000  3.32367E-02  0.00000E+00  1.51251E-02  1.58270E-02  1.54610E-03  7.38426E-04
  1666.00000  3.31829E-02  0.00000E+00  1.51051E-02  1.57968E-02  1.54402E-03  7.37044E-04
  1667.00000  3.31293E-02  0.00000E+00  1.50851E-02  1.57666E-02  1.54194E-03  7.35665E-04
  1668.00000  3.30758E-02  0.00000E+00  1.50652E-02  1.57364E-02  1.53987E-03  7.34290E-04
  1669.00000  3.30224E-02  0.00000E+00  1.50453E-02  1.57064E-02  1.53780E-03  7.32918E-04
  1670.00000  3.29692E-02  0.00000E+00  1.50255E-02  1.56764E-02  1.53574E-03  7.31549E-04
  1671.00000  3.29160E-02  0.00000E+00  1.50056E-02  1.56465E-02  1.53368E-03  7.30184E-04
  1672.00000  3.28630E-02  0.00000E+00  1.49858E-02  1.56167E-02  1.53163E-03  7.28821E-04
  1673.00000  3.28101E-02  0.00000E+00  1.49661E-02  1.55869E-02  1.52957E-03  7.27462E-04
  1674.00000  3.27573E-02  0.00000E+00  1.49464E-02  1.55572E-02  1.52753E-03  7.26107E-04
  1675.00000  3.27046E-02  0.00000E+00  1.49267E-02  1.55276E-02  1.52548E-03  7.24755E-04
  1676.00000  3.26520E-02  0.00000E+00  1.49071E-02  1.54981E-02  1.52344E-03  7.23405E-04
  1677.00000  3.25995E-02  0.00000E+00  1.48875E-02  1.54686E-02  1.52140E-03  7.22060E-04
  1678.00000  3.25472E-02  0.00000E+00  1.48679E-02  1.54392E-02  1.51937E-03  7.20717E-04
  1679.00000  3.24950E-02  0.00000E+00  1.48483E-02  1.54099E-02  1.51734E-03  7.19378E-04
  1680.00000  3.24428E-02  0.00000E+00  1.48288E-02  1.53806E-02  1.51532E-03  7.18042E-04
  1681.00000  3.23908E-02  0.00000E+00  1.48094E-02  1.53515E-02  1.51330E-03  7.16709E-04
  1682.00000  3.23389E-02  0.00000E+00  1.47899E-02  1.53223E-02  1.51128E-03  7.15380E-04
  1683.00000  3.22872E-02  0.00000E+00  1.47705E-02  1.52933E-02  1.50926E-03  7.14054E-04
  1684.00000  3.22355E-02  0.00000E+00  1.47512E-02  1.52643E-02  1.50725E-03  7.12731E-04
  1685.00000  3.21839E-02  0.00000E+00  1.47318E-02  1.52354E-02  1.50525E-03  7.11412E-04
  1686.00000  3.21325E-02  0.00000E+00  1.47125E-02  1.52066E-02  1.50324E-03  7.10095E-04
  1687.00000  3.20811E-02  0.00000E+00  1.46933E-02  1.51778E-02  1.50124E-03  7.08782E-04
  1688.00000  3.20299E-02  0.00000E+00  1.46740E-02  1.51492E-02  1.49925E-03  7.07473E-04
  1689.00000  3.19788E-02  0.00000E+00  1.46549E-02  1.51205E-02  1.49726E-03  7.06166E-04
  1690.00000  3.19278E-02  0.00000E+00  1.46357E-02  1.50920E-02  1.49527E-03  7.04863E-04
  1691.00000  3.18769E-02  0.00000E+00  1.46166E-02  1.50635E-02  1.49329E-03  7.03563E-04
  1692.00000  3.18261E-02  0.00000E+00  1.45975E-02  1.50351E-02  1.49131E-03  7.02266E-04
  1693.00000  3.17755E-02  0.00000E+00  1.45784E-02  1.50067E-02  1.48933E-03  7.00973E-04
  1694.00000  3.17249E-02  0.00000E+00  1.45594E-02  1.49785E-02  1.48736E-03  6.99683E-04
  1695.00000  3.16744E-02  0.00000E+00  1.45404E-02  1.49503E-02  1.48539E-03  6.98395E-04
  1696.00000  3.16241E-02  0.00000E+00  1.45214E-02  1.49221E-02  1.48342E-03  6.97112E-04
  1697.00000  3.15738E-02  0.00000E+00  1.45025E-02  1.48941E-02  1.48146E-03  6.95831E-04
  1698.00000  3.15237E-02  0.00000E+00  1.44836E-02  1.48661E-02  1.47950E-03  6.94554E-04
  1699.00000  3.14737E-02  0.00000E+00  1.44647E-02  1.48381E-02  1.47754E-03  6.93279E-04
  1700.00000  3.14238E-02  0.00000E+00  1.44459E-02  1.48103E-02  1.47559E-03  6.92008E-04
  1701.00000  3.13740E-02  0.00000E+00  1.44271E-02  1.47825E-02  1.47364E-03  6.90740E-04
  1702.00000  3.13243E-02  0.00000E+00  1.44084E-02  1.47547E-02  1.47170E-03  6.89476E-04
  1703.00000  3.12747E-02  0.00000E+00  1.43896E-02  1.47271E-02  1.46976E-03  6.88214E-04
  1704.00000  3.12252E-02  0.00000E+00  1.43709E-02  1.46995E-02  1.46782E-03  6.86955E-04
  1705.00000  3.11758E-02  0.00000E+00  1.43523E-02  1.46719E-02  1.46589E-03  6.85700E-04
  1706.00000  3.11265E-02  0.00000E+00  1.43336E-02  1.46445E-02  1.46396E-03  6.84448E-04
  1707.00000  3.10773E-02  0.00000E+00  1.43150E-02  1.46171E-02  1.46203E-03  6.83199E-04
  1708.00000  3.10283E-02  0.00000E+00  1.42965E-02  1.45897E-02  1.46011E-03  6.81953E-04
  1709.00000  3.09793E-02  0.00000E+00  1.42779E-02  1.45625E-02  1.45819E-03  6.80710E-04
  1710.00000  3.09304E-02  0.00000E+00  1.42594E-02  1.45353E-02  1.45628E-03  6.79470E-04
  1711.00000  3.08817E-02  0.00000E+00  1.42410E-02  1.45081E-02  1.45436E-03  6.78233E-04
  1712.00000  3.08330E-02  0.00000E+00  1.42225E-02  1.44810E-02  1.45246E-03  6.76999E-04
  1713.00000  3.07845E-02  0.00000E+00  1.42041E-02  1.44540E-02  1.45055E-03  6.75769E-04
  1714.00000  3.07360E-02  0.00000E+00  1.41858E-02  1.44271E-02  1.44865E-03  6.74541E-04
  1715.00000  3.06877E-02  0.00000E+00  1.41674E-02  1.44002E-02  1.44675E-03  6.73316E-04
  1716.00000  3.06395E-02  0.00000E+00  1.41491E-02  1.43734E-02  1.44486E-03  6.72094E-04
  1717.00000  3.05913E-02  0.00000E+00  1.41308E-02  1.43466E-02  1.44296E-03  6.70875E-04
  1718.00000  3.05433E-02  0.00000E+00  1.41126E-02  1.43200E-02  1.44108E-03  6.69660E-04
  1719.00000  3.04954E-02  0.00000E+00  1.40944E-02  1.42933E-02  1.43919E-03  6.68447E-04
  1720.00000  3.04475E-02  0.00000E+00  1.40762E-02  1.42668E-02  1.43731E-03  6.67237E-04
  1721.00000  3.03998E-02  0.00000E+00  1.40581E-02  1.42403E-02  1.43543E-03  6.66030E-04
  1722.00000  3.03522E-02  0.00000E+00  1.40399E-02  1.42138E-02  1.43356E-03  6.64825E-04
  1723.00000  3.03046E-02  0.00000E+00  1.40219E-02  1.41875E-02  1.43169E-03  6.63624E-04
  1724.00000  3.02572E-02  0.00000E+00  1.40038E-02  1.41612E-02  1.42982E-03  6.62426E-04
  1725.00000  3.02099E-02  0.00000E+00  1.39858E-02  1.41349E-02  1.42796E-03  6.61230E-04
  1726.00000  3.01627E-02  0.00000E+00  1.39678E-02  1.41087E-02  1.42610E-03  6.60037E-04
  1727.00000  3.01155E-02  0.00000E+00  1.39498E-02  1.40826E-02  1.42424E-03  6.58847E-04
  1728.00000  3.00685E-02  0.00000E+00  1.39319E-02  1.40566E-02  1.42239E-03  6.57660E-04
  1729.00000  3.00216E-02  0.00000E+00  1.39140E-02  1.40306E-02  1.42054E-03  6.56476E-04
