# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  :  8-Aug-2024 17:34:57
# ---------------------------------------------------------------------
# Atom: H
#   nuclear charge:    1
#   total electrons:   1
#   total charge:     +0
#   configuration: 1s1
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    0
#
# SCF converged after    2 iterations
#   energy convergence  =  8.696E-09
#   density convergence =  3.223E-07
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =      -0.50000001  [       -13.61 eV ]
#   (SUM of E_kin) =       0.50000002
#   (Effec. pot E) =      -1.00000002
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =       0.50000002
#   E Latter corr  =      -0.19954786
#   Nuc-Elec pot E =      -1.00000002    One-Elec E =      -0.69954786
#
#   Hartree E      =       0.31251543
#   Exchange E     =      -0.31911226
#   Correlation E  =       0.00000000    Two-Elec E =      -0.00659683
#   ---------------------------------
#   Total Energy   =      -0.70614468  [       -19.22 eV ]
#
#                E(0)        E(1)
# |E_TOT|      -13.61      -19.22
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       1    -0.50000001     -13.605692      13.605692
#
#              1s
# |SCF|    -13.61
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       1.500       3.000      22.210    -1.8E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    4617
#   continuum_rmax(a.u.)  =      23.087 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s 
  1037.00000  1.01117E-05  1.01117E-05
  1038.00000  1.00791E-05  1.00791E-05
  1039.00000  1.00465E-05  1.00465E-05
  1040.00000  1.00141E-05  1.00141E-05
  1041.00000  9.98188E-06  9.98188E-06
  1042.00000  9.94975E-06  9.94975E-06
  1043.00000  9.91775E-06  9.91775E-06
  1044.00000  9.88588E-06  9.88588E-06
  1045.00000  9.85414E-06  9.85414E-06
  1046.00000  9.82254E-06  9.82254E-06
  1047.00000  9.79107E-06  9.79107E-06
  1048.00000  9.75972E-06  9.75972E-06
  1049.00000  9.72851E-06  9.72851E-06
  1050.00000  9.69744E-06  9.69744E-06
  1051.00000  9.66649E-06  9.66649E-06
  1052.00000  9.63567E-06  9.63567E-06
  1053.00000  9.60499E-06  9.60499E-06
  1054.00000  9.57443E-06  9.57443E-06
  1055.00000  9.54401E-06  9.54401E-06
  1056.00000  9.51372E-06  9.51372E-06
  1057.00000  9.48355E-06  9.48355E-06
  1058.00000  9.45352E-06  9.45352E-06
  1059.00000  9.42361E-06  9.42361E-06
  1060.00000  9.39384E-06  9.39384E-06
  1061.00000  9.36419E-06  9.36419E-06
  1062.00000  9.33467E-06  9.33467E-06
  1063.00000  9.30528E-06  9.30528E-06
  1064.00000  9.27602E-06  9.27602E-06
  1065.00000  9.24689E-06  9.24689E-06
  1066.00000  9.21788E-06  9.21788E-06
  1067.00000  9.18899E-06  9.18899E-06
  1068.00000  9.16023E-06  9.16023E-06
  1069.00000  9.13160E-06  9.13160E-06
  1070.00000  9.10309E-06  9.10309E-06
  1071.00000  9.07470E-06  9.07470E-06
  1072.00000  9.04644E-06  9.04644E-06
  1073.00000  9.01829E-06  9.01829E-06
  1074.00000  8.99027E-06  8.99027E-06
  1075.00000  8.96237E-06  8.96237E-06
  1076.00000  8.93459E-06  8.93459E-06
  1077.00000  8.90692E-06  8.90692E-06
  1078.00000  8.87938E-06  8.87938E-06
  1079.00000  8.85195E-06  8.85195E-06
  1080.00000  8.82463E-06  8.82463E-06
  1081.00000  8.79744E-06  8.79744E-06
  1082.00000  8.77035E-06  8.77035E-06
  1083.00000  8.74338E-06  8.74338E-06
  1084.00000  8.71652E-06  8.71652E-06
  1085.00000  8.68978E-06  8.68978E-06
  1086.00000  8.66314E-06  8.66314E-06
  1087.00000  8.63662E-06  8.63662E-06
  1088.00000  8.61020E-06  8.61020E-06
  1089.00000  8.58389E-06  8.58389E-06
  1090.00000  8.55769E-06  8.55769E-06
  1091.00000  8.53160E-06  8.53160E-06
  1092.00000  8.50561E-06  8.50561E-06
  1093.00000  8.47973E-06  8.47973E-06
  1094.00000  8.45395E-06  8.45395E-06
  1095.00000  8.42827E-06  8.42827E-06
  1096.00000  8.40269E-06  8.40269E-06
  1097.00000  8.37722E-06  8.37722E-06
  1098.00000  8.35185E-06  8.35185E-06
  1099.00000  8.32658E-06  8.32658E-06
  1100.00000  8.30140E-06  8.30140E-06
  1101.00000  8.27633E-06  8.27633E-06
  1102.00000  8.25135E-06  8.25135E-06
  1103.00000  8.22647E-06  8.22647E-06
  1104.00000  8.20169E-06  8.20169E-06
  1105.00000  8.17700E-06  8.17700E-06
  1106.00000  8.15241E-06  8.15241E-06
  1107.00000  8.12791E-06  8.12791E-06
  1108.00000  8.10350E-06  8.10350E-06
  1109.00000  8.07919E-06  8.07919E-06
  1110.00000  8.05496E-06  8.05496E-06
  1111.00000  8.03083E-06  8.03083E-06
  1112.00000  8.00679E-06  8.00679E-06
  1113.00000  7.98284E-06  7.98284E-06
  1114.00000  7.95898E-06  7.95898E-06
  1115.00000  7.93521E-06  7.93521E-06
  1116.00000  7.91153E-06  7.91153E-06
  1117.00000  7.88793E-06  7.88793E-06
  1118.00000  7.86442E-06  7.86442E-06
  1119.00000  7.84100E-06  7.84100E-06
  1120.00000  7.81766E-06  7.81766E-06
  1121.00000  7.79441E-06  7.79441E-06
  1122.00000  7.77124E-06  7.77124E-06
  1123.00000  7.74816E-06  7.74816E-06
  1124.00000  7.72516E-06  7.72516E-06
  1125.00000  7.70224E-06  7.70224E-06
  1126.00000  7.67941E-06  7.67941E-06
  1127.00000  7.65666E-06  7.65666E-06
  1128.00000  7.63398E-06  7.63398E-06
  1129.00000  7.61139E-06  7.61139E-06
  1130.00000  7.58888E-06  7.58888E-06
  1131.00000  7.56645E-06  7.56645E-06
  1132.00000  7.54410E-06  7.54410E-06
  1133.00000  7.52183E-06  7.52183E-06
  1134.00000  7.49964E-06  7.49964E-06
  1135.00000  7.47752E-06  7.47752E-06
  1136.00000  7.45549E-06  7.45549E-06
  1137.00000  7.43353E-06  7.43353E-06
  1138.00000  7.41164E-06  7.41164E-06
  1139.00000  7.38984E-06  7.38984E-06
  1140.00000  7.36811E-06  7.36811E-06
  1141.00000  7.34645E-06  7.34645E-06
  1142.00000  7.32488E-06  7.32488E-06
  1143.00000  7.30338E-06  7.30338E-06
  1144.00000  7.28195E-06  7.28195E-06
  1145.00000  7.26060E-06  7.26060E-06
  1146.00000  7.23932E-06  7.23932E-06
  1147.00000  7.21812E-06  7.21812E-06
  1148.00000  7.19699E-06  7.19699E-06
  1149.00000  7.17594E-06  7.17594E-06
  1150.00000  7.15496E-06  7.15496E-06
  1151.00000  7.13405E-06  7.13405E-06
  1152.00000  7.11322E-06  7.11322E-06
  1153.00000  7.09247E-06  7.09247E-06
  1154.00000  7.07178E-06  7.07178E-06
  1155.00000  7.05118E-06  7.05118E-06
  1156.00000  7.03064E-06  7.03064E-06
  1157.00000  7.01018E-06  7.01018E-06
  1158.00000  6.98979E-06  6.98979E-06
  1159.00000  6.96948E-06  6.96948E-06
  1160.00000  6.94924E-06  6.94924E-06
  1161.00000  6.92908E-06  6.92908E-06
  1162.00000  6.90899E-06  6.90899E-06
  1163.00000  6.88897E-06  6.88897E-06
  1164.00000  6.86903E-06  6.86903E-06
  1165.00000  6.84916E-06  6.84916E-06
  1166.00000  6.82937E-06  6.82937E-06
  1167.00000  6.80965E-06  6.80965E-06
  1168.00000  6.79001E-06  6.79001E-06
  1169.00000  6.77044E-06  6.77044E-06
  1170.00000  6.75095E-06  6.75095E-06
  1171.00000  6.73153E-06  6.73153E-06
  1172.00000  6.71219E-06  6.71219E-06
  1173.00000  6.69292E-06  6.69292E-06
  1174.00000  6.67373E-06  6.67373E-06
  1175.00000  6.65462E-06  6.65462E-06
  1176.00000  6.63558E-06  6.63558E-06
  1177.00000  6.61661E-06  6.61661E-06
  1178.00000  6.59772E-06  6.59772E-06
  1179.00000  6.57890E-06  6.57890E-06
  1180.00000  6.56017E-06  6.56017E-06
  1181.00000  6.54150E-06  6.54150E-06
  1182.00000  6.52291E-06  6.52291E-06
  1183.00000  6.50440E-06  6.50440E-06
  1184.00000  6.48596E-06  6.48596E-06
  1185.00000  6.46760E-06  6.46760E-06
  1186.00000  6.44931E-06  6.44931E-06
  1187.00000  6.43109E-06  6.43109E-06
  1188.00000  6.41295E-06  6.41295E-06
  1189.00000  6.39489E-06  6.39489E-06
  1190.00000  6.37689E-06  6.37689E-06
  1191.00000  6.35897E-06  6.35897E-06
  1192.00000  6.34113E-06  6.34113E-06
  1193.00000  6.32335E-06  6.32335E-06
  1194.00000  6.30565E-06  6.30565E-06
  1195.00000  6.28802E-06  6.28802E-06
  1196.00000  6.27046E-06  6.27046E-06
  1197.00000  6.25298E-06  6.25298E-06
  1198.00000  6.23556E-06  6.23556E-06
  1199.00000  6.21821E-06  6.21821E-06
  1200.00000  6.20094E-06  6.20094E-06
  1201.00000  6.18373E-06  6.18373E-06
  1202.00000  6.16659E-06  6.16659E-06
  1203.00000  6.14952E-06  6.14952E-06
  1204.00000  6.13251E-06  6.13251E-06
  1205.00000  6.11557E-06  6.11557E-06
  1206.00000  6.09870E-06  6.09870E-06
  1207.00000  6.08189E-06  6.08189E-06
  1208.00000  6.06515E-06  6.06515E-06
  1209.00000  6.04847E-06  6.04847E-06
  1210.00000  6.03186E-06  6.03186E-06
  1211.00000  6.01530E-06  6.01530E-06
  1212.00000  5.99881E-06  5.99881E-06
  1213.00000  5.98238E-06  5.98238E-06
  1214.00000  5.96602E-06  5.96602E-06
  1215.00000  5.94971E-06  5.94971E-06
  1216.00000  5.93346E-06  5.93346E-06
  1217.00000  5.91727E-06  5.91727E-06
  1218.00000  5.90113E-06  5.90113E-06
  1219.00000  5.88506E-06  5.88506E-06
  1220.00000  5.86904E-06  5.86904E-06
  1221.00000  5.85308E-06  5.85308E-06
  1222.00000  5.83717E-06  5.83717E-06
  1223.00000  5.82132E-06  5.82132E-06
  1224.00000  5.80552E-06  5.80552E-06
  1225.00000  5.78978E-06  5.78978E-06
  1226.00000  5.77408E-06  5.77408E-06
  1227.00000  5.75845E-06  5.75845E-06
  1228.00000  5.74286E-06  5.74286E-06
  1229.00000  5.72733E-06  5.72733E-06
  1230.00000  5.71184E-06  5.71184E-06
  1231.00000  5.69641E-06  5.69641E-06
  1232.00000  5.68103E-06  5.68103E-06
  1233.00000  5.66569E-06  5.66569E-06
  1234.00000  5.65041E-06  5.65041E-06
  1235.00000  5.63517E-06  5.63517E-06
  1236.00000  5.61999E-06  5.61999E-06
  1237.00000  5.60485E-06  5.60485E-06
  1238.00000  5.58976E-06  5.58976E-06
  1239.00000  5.57471E-06  5.57471E-06
  1240.00000  5.55972E-06  5.55972E-06
  1241.00000  5.54477E-06  5.54477E-06
  1242.00000  5.52987E-06  5.52987E-06
  1243.00000  5.51501E-06  5.51501E-06
  1244.00000  5.50020E-06  5.50020E-06
  1245.00000  5.48544E-06  5.48544E-06
  1246.00000  5.47072E-06  5.47072E-06
  1247.00000  5.45604E-06  5.45604E-06
  1248.00000  5.44142E-06  5.44142E-06
  1249.00000  5.42683E-06  5.42683E-06
  1250.00000  5.41230E-06  5.41230E-06
  1251.00000  5.39780E-06  5.39780E-06
  1252.00000  5.38335E-06  5.38335E-06
  1253.00000  5.36895E-06  5.36895E-06
  1254.00000  5.35459E-06  5.35459E-06
  1255.00000  5.34028E-06  5.34028E-06
  1256.00000  5.32600E-06  5.32600E-06
  1257.00000  5.31178E-06  5.31178E-06
  1258.00000  5.29759E-06  5.29759E-06
  1259.00000  5.28345E-06  5.28345E-06
  1260.00000  5.26936E-06  5.26936E-06
  1261.00000  5.25531E-06  5.25531E-06
  1262.00000  5.24130E-06  5.24130E-06
  1263.00000  5.22733E-06  5.22733E-06
  1264.00000  5.21341E-06  5.21341E-06
  1265.00000  5.19953E-06  5.19953E-06
  1266.00000  5.18570E-06  5.18570E-06
  1267.00000  5.17191E-06  5.17191E-06
  1268.00000  5.15816E-06  5.15816E-06
  1269.00000  5.14445E-06  5.14445E-06
  1270.00000  5.13079E-06  5.13079E-06
  1271.00000  5.11717E-06  5.11717E-06
  1272.00000  5.10360E-06  5.10360E-06
  1273.00000  5.09007E-06  5.09007E-06
  1274.00000  5.07658E-06  5.07658E-06
  1275.00000  5.06313E-06  5.06313E-06
  1276.00000  5.04973E-06  5.04973E-06
  1277.00000  5.03637E-06  5.03637E-06
  1278.00000  5.02305E-06  5.02305E-06
  1279.00000  5.00978E-06  5.00978E-06
  1280.00000  4.99655E-06  4.99655E-06
  1281.00000  4.98336E-06  4.98336E-06
  1282.00000  4.97022E-06  4.97022E-06
  1283.00000  4.95712E-06  4.95712E-06
  1284.00000  4.94406E-06  4.94406E-06
  1285.00000  4.93105E-06  4.93105E-06
  1286.00000  4.91808E-06  4.91808E-06
  1287.00000  4.90515E-06  4.90515E-06
  1288.00000  4.89226E-06  4.89226E-06
  1289.00000  4.87942E-06  4.87942E-06
  1290.00000  4.86662E-06  4.86662E-06
  1291.00000  4.85387E-06  4.85387E-06
  1292.00000  4.84116E-06  4.84116E-06
  1293.00000  4.82849E-06  4.82849E-06
  1294.00000  4.81587E-06  4.81587E-06
  1295.00000  4.80329E-06  4.80329E-06
  1296.00000  4.79075E-06  4.79075E-06
  1297.00000  4.77826E-06  4.77826E-06
  1298.00000  4.76581E-06  4.76581E-06
  1299.00000  4.75340E-06  4.75340E-06
  1300.00000  4.74104E-06  4.74104E-06
  1301.00000  4.72873E-06  4.72873E-06
  1302.00000  4.71645E-06  4.71645E-06
  1303.00000  4.70423E-06  4.70423E-06
  1304.00000  4.69204E-06  4.69204E-06
  1305.00000  4.67990E-06  4.67990E-06
  1306.00000  4.66780E-06  4.66780E-06
  1307.00000  4.65575E-06  4.65575E-06
  1308.00000  4.64374E-06  4.64374E-06
  1309.00000  4.63178E-06  4.63178E-06
  1310.00000  4.61986E-06  4.61986E-06
  1311.00000  4.60799E-06  4.60799E-06
  1312.00000  4.59616E-06  4.59616E-06
  1313.00000  4.58437E-06  4.58437E-06
  1314.00000  4.57263E-06  4.57263E-06
  1315.00000  4.56093E-06  4.56093E-06
  1316.00000  4.54928E-06  4.54928E-06
  1317.00000  4.53767E-06  4.53767E-06
  1318.00000  4.52611E-06  4.52611E-06
  1319.00000  4.51459E-06  4.51459E-06
  1320.00000  4.50311E-06  4.50311E-06
  1321.00000  4.49168E-06  4.49168E-06
  1322.00000  4.48029E-06  4.48029E-06
  1323.00000  4.46894E-06  4.46894E-06
  1324.00000  4.45764E-06  4.45764E-06
  1325.00000  4.44638E-06  4.44638E-06
  1326.00000  4.43516E-06  4.43516E-06
  1327.00000  4.42399E-06  4.42399E-06
  1328.00000  4.41286E-06  4.41286E-06
  1329.00000  4.40177E-06  4.40177E-06
  1330.00000  4.39072E-06  4.39072E-06
  1331.00000  4.37972E-06  4.37972E-06
  1332.00000  4.36875E-06  4.36875E-06
  1333.00000  4.35783E-06  4.35783E-06
  1334.00000  4.34695E-06  4.34695E-06
  1335.00000  4.33611E-06  4.33611E-06
  1336.00000  4.32531E-06  4.32531E-06
  1337.00000  4.31455E-06  4.31455E-06
  1338.00000  4.30382E-06  4.30382E-06
  1339.00000  4.29314E-06  4.29314E-06
  1340.00000  4.28250E-06  4.28250E-06
  1341.00000  4.27189E-06  4.27189E-06
  1342.00000  4.26132E-06  4.26132E-06
  1343.00000  4.25079E-06  4.25079E-06
  1344.00000  4.24030E-06  4.24030E-06
  1345.00000  4.22984E-06  4.22984E-06
  1346.00000  4.21942E-06  4.21942E-06
  1347.00000  4.20903E-06  4.20903E-06
  1348.00000  4.19868E-06  4.19868E-06
  1349.00000  4.18836E-06  4.18836E-06
  1350.00000  4.17808E-06  4.17808E-06
  1351.00000  4.16783E-06  4.16783E-06
  1352.00000  4.15762E-06  4.15762E-06
  1353.00000  4.14743E-06  4.14743E-06
  1354.00000  4.13728E-06  4.13728E-06
  1355.00000  4.12717E-06  4.12717E-06
  1356.00000  4.11708E-06  4.11708E-06
  1357.00000  4.10702E-06  4.10702E-06
  1358.00000  4.09700E-06  4.09700E-06
  1359.00000  4.08700E-06  4.08700E-06
  1360.00000  4.07704E-06  4.07704E-06
  1361.00000  4.06710E-06  4.06710E-06
  1362.00000  4.05720E-06  4.05720E-06
  1363.00000  4.04732E-06  4.04732E-06
  1364.00000  4.03747E-06  4.03747E-06
  1365.00000  4.02765E-06  4.02765E-06
  1366.00000  4.01785E-06  4.01785E-06
  1367.00000  4.00808E-06  4.00808E-06
  1368.00000  3.99834E-06  3.99834E-06
  1369.00000  3.98863E-06  3.98863E-06
  1370.00000  3.97894E-06  3.97894E-06
  1371.00000  3.96928E-06  3.96928E-06
  1372.00000  3.95964E-06  3.95964E-06
  1373.00000  3.95003E-06  3.95003E-06
  1374.00000  3.94045E-06  3.94045E-06
  1375.00000  3.93089E-06  3.93089E-06
  1376.00000  3.92135E-06  3.92135E-06
  1377.00000  3.91184E-06  3.91184E-06
  1378.00000  3.90236E-06  3.90236E-06
  1379.00000  3.89289E-06  3.89289E-06
  1380.00000  3.88346E-06  3.88346E-06
  1381.00000  3.87404E-06  3.87404E-06
  1382.00000  3.86465E-06  3.86465E-06
  1383.00000  3.85529E-06  3.85529E-06
  1384.00000  3.84595E-06  3.84595E-06
  1385.00000  3.83663E-06  3.83663E-06
  1386.00000  3.82733E-06  3.82733E-06
  1387.00000  3.81806E-06  3.81806E-06
  1388.00000  3.80882E-06  3.80882E-06
  1389.00000  3.79959E-06  3.79959E-06
  1390.00000  3.79039E-06  3.79039E-06
  1391.00000  3.78122E-06  3.78122E-06
  1392.00000  3.77206E-06  3.77206E-06
  1393.00000  3.76294E-06  3.76294E-06
  1394.00000  3.75383E-06  3.75383E-06
  1395.00000  3.74475E-06  3.74475E-06
  1396.00000  3.73569E-06  3.73569E-06
  1397.00000  3.72666E-06  3.72666E-06
  1398.00000  3.71765E-06  3.71765E-06
  1399.00000  3.70866E-06  3.70866E-06
  1400.00000  3.69970E-06  3.69970E-06
  1401.00000  3.69076E-06  3.69076E-06
  1402.00000  3.68185E-06  3.68185E-06
  1403.00000  3.67296E-06  3.67296E-06
  1404.00000  3.66409E-06  3.66409E-06
  1405.00000  3.65525E-06  3.65525E-06
  1406.00000  3.64644E-06  3.64644E-06
  1407.00000  3.63764E-06  3.63764E-06
  1408.00000  3.62888E-06  3.62888E-06
  1409.00000  3.62013E-06  3.62013E-06
  1410.00000  3.61142E-06  3.61142E-06
  1411.00000  3.60272E-06  3.60272E-06
  1412.00000  3.59405E-06  3.59405E-06
  1413.00000  3.58541E-06  3.58541E-06
  1414.00000  3.57679E-06  3.57679E-06
  1415.00000  3.56820E-06  3.56820E-06
  1416.00000  3.55963E-06  3.55963E-06
  1417.00000  3.55109E-06  3.55109E-06
  1418.00000  3.54257E-06  3.54257E-06
  1419.00000  3.53408E-06  3.53408E-06
  1420.00000  3.52561E-06  3.52561E-06
  1421.00000  3.51717E-06  3.51717E-06
  1422.00000  3.50876E-06  3.50876E-06
  1423.00000  3.50037E-06  3.50037E-06
  1424.00000  3.49200E-06  3.49200E-06
  1425.00000  3.48367E-06  3.48367E-06
  1426.00000  3.47535E-06  3.47535E-06
  1427.00000  3.46707E-06  3.46707E-06
  1428.00000  3.45881E-06  3.45881E-06
  1429.00000  3.45057E-06  3.45057E-06
  1430.00000  3.44237E-06  3.44237E-06
  1431.00000  3.43418E-06  3.43418E-06
  1432.00000  3.42603E-06  3.42603E-06
  1433.00000  3.41790E-06  3.41790E-06
  1434.00000  3.40980E-06  3.40980E-06
  1435.00000  3.40172E-06  3.40172E-06
  1436.00000  3.39367E-06  3.39367E-06
  1437.00000  3.38565E-06  3.38565E-06
  1438.00000  3.37765E-06  3.37765E-06
  1439.00000  3.36968E-06  3.36968E-06
  1440.00000  3.36173E-06  3.36173E-06
  1441.00000  3.35382E-06  3.35382E-06
  1442.00000  3.34592E-06  3.34592E-06
  1443.00000  3.33806E-06  3.33806E-06
  1444.00000  3.33022E-06  3.33022E-06
  1445.00000  3.32241E-06  3.32241E-06
  1446.00000  3.31463E-06  3.31463E-06
  1447.00000  3.30687E-06  3.30687E-06
  1448.00000  3.29914E-06  3.29914E-06
  1449.00000  3.29143E-06  3.29143E-06
  1450.00000  3.28375E-06  3.28375E-06
  1451.00000  3.27610E-06  3.27610E-06
  1452.00000  3.26848E-06  3.26848E-06
  1453.00000  3.26088E-06  3.26088E-06
  1454.00000  3.25331E-06  3.25331E-06
  1455.00000  3.24577E-06  3.24577E-06
  1456.00000  3.23825E-06  3.23825E-06
  1457.00000  3.23076E-06  3.23076E-06
  1458.00000  3.22330E-06  3.22330E-06
  1459.00000  3.21586E-06  3.21586E-06
  1460.00000  3.20845E-06  3.20845E-06
  1461.00000  3.20106E-06  3.20106E-06
  1462.00000  3.19371E-06  3.19371E-06
  1463.00000  3.18638E-06  3.18638E-06
  1464.00000  3.17907E-06  3.17907E-06
  1465.00000  3.17179E-06  3.17179E-06
  1466.00000  3.16454E-06  3.16454E-06
  1467.00000  3.15731E-06  3.15731E-06
  1468.00000  3.15011E-06  3.15011E-06
  1469.00000  3.14294E-06  3.14294E-06
  1470.00000  3.13579E-06  3.13579E-06
  1471.00000  3.12867E-06  3.12867E-06
  1472.00000  3.12157E-06  3.12157E-06
  1473.00000  3.11450E-06  3.11450E-06
  1474.00000  3.10746E-06  3.10746E-06
  1475.00000  3.10043E-06  3.10043E-06
  1476.00000  3.09344E-06  3.09344E-06
  1477.00000  3.08647E-06  3.08647E-06
  1478.00000  3.07952E-06  3.07952E-06
  1479.00000  3.07259E-06  3.07259E-06
  1480.00000  3.06570E-06  3.06570E-06
  1481.00000  3.05882E-06  3.05882E-06
  1482.00000  3.05197E-06  3.05197E-06
  1483.00000  3.04514E-06  3.04514E-06
  1484.00000  3.03834E-06  3.03834E-06
  1485.00000  3.03155E-06  3.03155E-06
  1486.00000  3.02479E-06  3.02479E-06
  1487.00000  3.01806E-06  3.01806E-06
  1488.00000  3.01134E-06  3.01134E-06
  1489.00000  3.00465E-06  3.00465E-06
  1490.00000  2.99798E-06  2.99798E-06
  1491.00000  2.99133E-06  2.99133E-06
  1492.00000  2.98470E-06  2.98470E-06
  1493.00000  2.97809E-06  2.97809E-06
  1494.00000  2.97150E-06  2.97150E-06
  1495.00000  2.96493E-06  2.96493E-06
  1496.00000  2.95838E-06  2.95838E-06
  1497.00000  2.95185E-06  2.95185E-06
  1498.00000  2.94534E-06  2.94534E-06
  1499.00000  2.93885E-06  2.93885E-06
  1500.00000  2.93238E-06  2.93238E-06


#
# Current date/time  :  8-Aug-2024 17:34:58
# elapsed real time  :  1.62 seconds on max-wne003.desy.de
# Job time(CPU_time) :  1.65 seconds on max-wne003.desy.de
